player,rating,ratingDeviation,volatility,gamesPlayed,confirmedTier,isAuthenticated,hasUsername,createdAt,lastActiveAt
p00418,1639,78.3,0.05999341575658473,27,Heptagonal Prism,true,true,2026-03-10T22:30:20.183Z,2026-04-02T01:20:21.815Z
p00419,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:30:40.532Z,2026-03-10T22:30:40.532Z
p00420,1502.4,88.8,0.05999439762319261,19,Octahedron,false,false,2026-03-10T22:30:56.005Z,2026-03-10T23:03:05.492Z
p00421,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:31:23.533Z,2026-03-10T22:31:23.533Z
p00422,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:33:11.159Z,2026-03-10T22:33:11.159Z
p00423,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:34:26.392Z,2026-03-10T22:34:26.392Z
p00424,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:35:50.888Z,2026-03-10T22:35:50.888Z
p00425,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:42:14.534Z,2026-03-10T22:42:14.534Z
p00426,1572.8,185.9,0.05999786189402638,3,Pentagonal Prism,false,false,2026-03-10T22:43:43.709Z,2026-03-10T23:03:36.560Z
p00427,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T22:47:25.746Z,2026-03-10T22:47:25.746Z
p00428,1496.6,213.4,0.05999869889958255,2,Pentagonal Prism,false,false,2026-03-10T22:55:38.762Z,2026-03-10T22:55:38.762Z
p00429,1236,187.9,0.05999823687206288,3,Pentagonal Prism,false,false,2026-03-10T22:58:59.329Z,2026-03-10T22:58:59.329Z
p00430,1497.7,90.3,0.05999465852406274,18,Octahedron,true,true,2026-03-10T22:59:33.479Z,2026-03-11T21:54:34.586Z
p00431,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:01:27.062Z,2026-03-10T23:01:27.062Z
p00432,1484.7,97,0.05999491121605621,15,Octahedron,true,true,2026-03-10T23:01:43.375Z,2026-06-07T13:00:20.601Z
p00433,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:02:40.193Z,2026-03-10T23:02:40.193Z
p00434,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:04:41.136Z,2026-03-10T23:04:41.136Z
p00435,1569.7,187.7,0.05999808454218173,3,Pentagonal Prism,false,false,2026-03-10T23:05:04.569Z,2026-03-11T22:07:08.598Z
p00436,1256.1,215,0.05999872710891631,2,Pentagonal Prism,false,false,2026-03-10T23:05:06.512Z,2026-03-10T23:05:06.512Z
p00437,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:06:35.937Z,2026-03-10T23:06:35.937Z
p00438,940.9,152.4,0.05999748479192385,5,Square Pyramid,false,false,2026-03-10T23:10:08.054Z,2026-03-15T23:30:35.781Z
p00439,1616.7,87.3,0.05999431613779138,20,Heptagonal Prism,true,true,2026-03-10T23:19:53.324Z,2026-03-12T02:52:44.202Z
p00440,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:20:43.512Z,2026-03-17T21:18:24.790Z
p00441,2816.3,69,0.05993400797896688,226,Icosahedron,true,true,2026-03-10T23:21:54.573Z,2026-03-26T18:04:44.806Z
p00442,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:25:09.910Z,2026-03-10T23:25:09.910Z
p00443,1135.7,127.6,0.05999633751878523,8,Pentagonal Prism,false,false,2026-03-10T23:27:25.345Z,2026-03-10T23:52:54.780Z
p00444,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:30:32.610Z,2026-03-10T23:30:32.610Z
p00445,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:32:30.328Z,2026-03-10T23:32:30.328Z
p00446,2735.4,64.7,0.05997112229521401,76,Icosahedron,true,true,2026-03-10T23:38:34.304Z,2026-03-18T00:14:19.176Z
p00447,1480.2,155.1,0.05999742311616378,5,Pentagonal Prism,false,false,2026-03-10T23:41:06.287Z,2026-03-22T21:52:05.712Z
p00448,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:41:10.603Z,2026-03-10T23:41:10.603Z
p00449,1497.5,215,0.05999877164622784,2,Pentagonal Prism,false,false,2026-03-10T23:45:29.588Z,2026-03-10T23:52:00.411Z
p00450,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:50:15.873Z,2026-03-10T23:50:15.873Z
p00451,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:50:32.721Z,2026-03-10T23:50:32.721Z
p00452,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-10T23:58:32.895Z,2026-03-10T23:58:32.895Z
p00453,1200,350,0.06,0,Pentagonal Prism,true,true,2026-03-10T23:58:47.262Z,2026-03-11T00:04:07.268Z
p00454,1072.9,87.1,0.05999418915046093,20,Cube,false,false,2026-03-11T00:00:47.151Z,2026-03-11T00:00:47.151Z
p00455,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:02:50.614Z,2026-03-11T00:02:50.614Z
p00456,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:02:51.187Z,2026-03-11T00:02:51.187Z
p00457,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:04:17.665Z,2026-03-11T00:04:17.665Z
p00458,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:04:30.536Z,2026-03-11T00:04:30.536Z
p00459,1582.8,187.3,0.05999817299821815,3,Pentagonal Prism,false,false,2026-03-11T00:04:47.879Z,2026-03-18T00:33:01.059Z
p00460,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:04:54.146Z,2026-03-11T00:04:54.146Z
p00461,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:04:54.853Z,2026-03-11T00:04:54.853Z
p00462,1476.6,212,0.0599984776222434,2,Pentagonal Prism,false,false,2026-03-11T00:05:09.590Z,2026-03-11T00:05:09.590Z
p00463,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:05:44.855Z,2026-03-11T00:41:48.362Z
p00464,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:08:07.638Z,2026-03-11T00:08:07.638Z
p00465,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:08:08.179Z,2026-03-11T00:08:08.179Z
p00466,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:09:34.642Z,2026-03-11T00:09:34.642Z
p00467,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:09:41.206Z,2026-03-11T00:09:41.206Z
p00468,1649,142.7,0.05999700826185073,6,Heptagonal Prism,true,true,2026-03-11T00:13:13.820Z,2026-04-07T22:00:38.551Z
p00469,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:13:16.667Z,2026-03-11T00:13:16.667Z
p00470,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:13:17.124Z,2026-03-11T00:13:17.124Z
p00471,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:16:49.551Z,2026-03-11T00:16:49.551Z
p00472,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:17:41.038Z,2026-03-11T00:17:41.038Z
p00473,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:21:11.801Z,2026-03-11T00:21:11.801Z
p00474,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:21:12.403Z,2026-03-11T00:21:12.403Z
p00475,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:21:33.244Z,2026-03-11T00:21:33.244Z
p00476,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:23:14.006Z,2026-03-11T00:23:14.006Z
p00477,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:23:14.583Z,2026-03-11T00:23:14.583Z
p00478,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:24:47.154Z,2026-03-11T00:24:47.154Z
p00479,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:24:47.796Z,2026-03-11T00:24:47.796Z
p00480,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:25:51.406Z,2026-03-11T00:25:51.406Z
p00481,1830.9,121.5,0.05999631180035369,9,Square Antiprism,false,false,2026-03-11T00:25:51.890Z,2026-03-11T01:09:02.947Z
p00482,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:25:51.958Z,2026-03-11T00:25:51.958Z
p00483,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:27:46.428Z,2026-03-11T00:27:46.428Z
p00484,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:27:47.047Z,2026-03-11T00:27:47.047Z
p00485,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:29:53.624Z,2026-03-11T00:29:53.624Z
p00486,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:29:54.139Z,2026-03-11T00:29:54.139Z
p00487,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:33:55.423Z,2026-03-11T00:33:55.423Z
p00488,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:34:40.157Z,2026-03-11T00:34:40.157Z
p00489,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:34:40.717Z,2026-03-11T00:34:40.717Z
p00490,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:37:27.195Z,2026-03-11T00:37:27.195Z
p00491,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:37:27.636Z,2026-03-11T00:37:27.636Z
p00492,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:39:10.199Z,2026-03-11T00:39:10.199Z
p00493,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:39:10.821Z,2026-03-11T00:39:10.821Z
p00494,1494.8,210.7,0.05999861142968085,2,Pentagonal Prism,false,false,2026-03-11T00:41:24.269Z,2026-03-11T01:37:07.747Z
p00495,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:41:25.970Z,2026-03-11T00:41:25.970Z
p00496,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:41:26.694Z,2026-03-11T00:41:26.694Z
p00497,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:42:09.440Z,2026-03-11T00:42:09.440Z
p00498,1055.4,143.1,0.05999708050663245,6,Cube,true,true,2026-03-11T00:44:27.597Z,2026-03-11T16:53:07.695Z
p00499,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:45:05.888Z,2026-03-11T00:45:05.888Z
p00500,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:46:14.730Z,2026-03-11T00:46:14.730Z
p00501,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:48:53.867Z,2026-03-11T00:48:53.867Z
p00502,1459.8,99.9,0.05999526057430838,14,Octahedron,true,true,2026-03-11T00:49:38.429Z,2026-03-11T02:02:50.992Z
p00503,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:50:14.265Z,2026-03-11T00:50:14.265Z
p00504,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:50:15.076Z,2026-03-11T00:50:15.076Z
p00505,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T00:51:15.782Z,2026-03-11T00:51:15.782Z
p00506,1251.4,214.1,0.05999871829221183,2,Pentagonal Prism,true,true,2026-03-11T00:54:22.586Z,2026-03-11T11:14:41.265Z
p00507,1490.6,213.7,0.05999863397059815,2,Pentagonal Prism,false,false,2026-03-11T00:59:29.180Z,2026-03-12T22:57:00.046Z
p00508,901.2,212.5,0.05999878437257907,2,Pentagonal Prism,true,true,2026-03-11T01:05:46.600Z,2026-06-18T17:45:40.836Z
p00509,1022.4,259,0.05999934981373505,1,Pentagonal Prism,false,false,2026-03-11T01:08:43.681Z,2026-03-11T01:08:43.681Z
p00510,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:11:49.526Z,2026-03-11T01:11:49.526Z
p00511,1606.5,154.4,0.05999751260283104,5,Heptagonal Prism,true,true,2026-03-11T01:12:11.850Z,2026-03-13T01:23:39.578Z
p00512,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:12:22.155Z,2026-03-11T01:12:22.155Z
p00513,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:17:21.457Z,2026-03-11T01:17:21.457Z
p00514,999.1,257.4,0.05999956637141075,1,Pentagonal Prism,false,false,2026-03-11T01:19:13.461Z,2026-03-11T01:56:32.606Z
p00515,1875.4,107.3,0.05999619593823354,12,Square Antiprism,true,true,2026-03-11T01:20:25.926Z,2026-03-12T21:34:05.866Z
p00516,1022.4,259,0.05999935012723655,1,Pentagonal Prism,false,false,2026-03-11T01:22:09.335Z,2026-03-11T01:27:44.454Z
p00517,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:24:11.019Z,2026-03-11T01:24:11.019Z
p00518,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:27:06.465Z,2026-03-11T01:27:06.465Z
p00519,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:36:08.202Z,2026-03-11T01:36:08.202Z
p00520,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:39:55.107Z,2026-03-11T01:39:55.107Z
p00521,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:42:31.406Z,2026-03-11T01:42:31.406Z
p00522,1027,257.4,0.05999928382506069,1,Pentagonal Prism,false,false,2026-03-11T01:43:01.185Z,2026-03-11T01:43:01.185Z
p00523,1376.3,257.4,0.0599993152000538,1,Pentagonal Prism,false,false,2026-03-11T01:45:24.066Z,2026-03-11T01:45:24.066Z
p00524,1459.9,121.2,0.0599962338179404,9,Octahedron,false,false,2026-03-11T01:54:05.892Z,2026-03-11T02:06:36.666Z
p00525,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T01:58:39.965Z,2026-03-11T01:58:39.965Z
p00526,1272.9,168,0.05999776479538394,4,Pentagonal Prism,false,false,2026-03-11T02:00:13.299Z,2026-03-11T02:00:13.299Z
p00527,1808.2,71.9,0.05999249941111191,35,Heptagonal Prism,true,true,2026-03-11T02:07:08.352Z,2026-03-16T01:02:31.593Z
p00528,1370.8,259,0.05999928550914942,1,Pentagonal Prism,false,false,2026-03-11T02:09:49.917Z,2026-03-11T02:09:49.917Z
p00529,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T02:13:10.549Z,2026-03-11T02:13:10.549Z
p00530,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T02:15:18.760Z,2026-03-11T02:15:18.760Z
p00531,1378,259,0.05999935388484201,1,Pentagonal Prism,false,false,2026-03-11T02:20:42.648Z,2026-03-11T02:20:42.648Z
p00532,1929.3,65.9,0.0599910411517269,54,Square Antiprism,true,true,2026-03-11T02:26:11.799Z,2026-04-29T01:28:31.231Z
p00533,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T02:46:36.663Z,2026-03-11T02:46:36.663Z
p00534,1023.6,256.5,0.0599993033147971,1,Pentagonal Prism,false,false,2026-03-11T02:57:39.019Z,2026-03-11T11:45:41.632Z
p00535,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T03:11:24.441Z,2026-03-11T03:11:24.441Z
p00536,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T03:15:29.306Z,2026-03-11T03:15:29.306Z
p00537,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T03:17:58.735Z,2026-03-11T03:17:58.735Z
p00538,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T03:46:59.048Z,2026-03-14T23:56:54.088Z
p00539,1717.2,153.8,0.05999739651058698,5,Heptagonal Prism,false,false,2026-03-11T04:17:26.696Z,2026-03-11T04:43:26.411Z
p00540,1378.3,257.8,0.05999933991038923,1,Pentagonal Prism,false,false,2026-03-11T04:18:52.193Z,2026-03-11T04:18:52.193Z
p00541,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T04:24:43.887Z,2026-03-11T04:24:43.887Z
p00542,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T04:25:29.246Z,2026-03-11T04:25:29.246Z
p00543,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T04:30:32.726Z,2026-03-11T04:30:32.726Z
p00544,1781,120.7,0.05999622392149888,9,Heptagonal Prism,true,true,2026-03-11T04:52:55.214Z,2026-03-23T04:14:20.418Z
p00545,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T04:55:08.019Z,2026-03-11T04:55:08.019Z
p00546,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T04:59:31.927Z,2026-03-11T04:59:31.927Z
p00547,1423,168.4,0.05999778626511686,4,Pentagonal Prism,false,false,2026-03-11T05:03:17.156Z,2026-03-11T05:15:41.584Z
p00548,2056.3,87,0.05999430110045937,20,Dodecahedron,true,true,2026-03-11T05:20:12.232Z,2026-04-03T07:34:26.970Z
p00549,1260.1,215,0.05999873053303097,2,Pentagonal Prism,false,false,2026-03-11T05:32:28.753Z,2026-03-11T05:32:28.753Z
p00550,1333.5,167.1,0.05999780883312308,4,Pentagonal Prism,true,true,2026-03-11T05:33:50.959Z,2026-03-11T05:45:09.551Z
p00551,1506.5,169.1,0.05999774080559842,4,Octahedron,false,false,2026-03-11T05:43:02.894Z,2026-03-15T23:03:45.401Z
p00552,1666.4,168.3,0.05999786589509106,4,Heptagonal Prism,false,false,2026-03-11T05:45:53.420Z,2026-03-12T11:21:39.914Z
p00553,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T05:47:34.111Z,2026-03-11T05:47:34.111Z
p00554,1379.4,259,0.05999936796890185,1,Pentagonal Prism,false,false,2026-03-11T05:59:57.943Z,2026-03-11T05:59:57.943Z
p00555,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T07:11:07.441Z,2026-03-11T07:11:07.441Z
p00556,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T07:11:07.441Z,2026-03-11T07:11:07.441Z
p00557,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T07:11:07.442Z,2026-03-11T07:11:07.442Z
p00558,1369,259,0.05999927010601185,1,Pentagonal Prism,false,false,2026-03-11T07:11:16.743Z,2026-03-15T04:16:19.885Z
p00559,1690.5,62.8,0.05998511830531888,129,Heptagonal Prism,true,true,2026-03-11T07:12:39.789Z,2026-03-26T10:02:54.462Z
p00560,1490.8,213.1,0.05999863658199023,2,Pentagonal Prism,false,false,2026-03-11T07:48:45.766Z,2026-03-11T07:48:45.766Z
p00561,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T08:09:18.108Z,2026-03-11T08:09:18.108Z
p00562,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T08:09:24.478Z,2026-03-11T08:09:24.478Z
p00563,1668.6,167.5,0.0599978412696308,4,Heptagonal Prism,false,false,2026-03-11T09:28:31.121Z,2026-03-11T09:33:36.720Z
p00564,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T09:32:14.269Z,2026-03-11T09:32:14.269Z
p00565,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T09:32:21.276Z,2026-03-11T09:32:21.276Z
p00566,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T10:01:57.086Z,2026-03-11T10:01:57.086Z
p00567,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T10:01:57.174Z,2026-03-11T10:01:57.174Z
p00568,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T10:01:57.179Z,2026-03-11T10:01:57.179Z
p00569,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T10:37:06.938Z,2026-03-11T10:37:06.938Z
p00570,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T10:50:53.192Z,2026-03-11T10:50:53.192Z
p00571,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T11:14:12.768Z,2026-03-11T11:14:12.768Z
p00572,1368.8,259,0.05999926751338784,1,Pentagonal Prism,false,false,2026-03-11T11:42:05.142Z,2026-03-11T11:42:05.142Z
p00573,1019.9,259,0.05999937497422824,1,Pentagonal Prism,false,false,2026-03-11T11:54:38.609Z,2026-03-11T11:54:38.609Z
p00574,1769.7,143.3,0.05999697134951883,6,Heptagonal Prism,true,true,2026-03-11T12:16:02.177Z,2026-04-13T16:52:01.397Z
p00575,2125.9,77.7,0.05999248078191108,27,Dodecahedron,true,true,2026-03-11T12:28:04.465Z,2026-05-26T13:51:31.897Z
p00576,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T13:06:46.682Z,2026-03-11T13:06:46.682Z
p00577,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T13:07:03.886Z,2026-03-11T13:07:03.886Z
p00578,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T13:21:54.869Z,2026-03-11T13:21:54.869Z
p00579,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T14:11:43.748Z,2026-03-11T14:17:41.342Z
p00580,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T14:31:53.813Z,2026-03-11T14:31:53.813Z
p00581,1820.5,133.9,0.0599966813867935,7,Heptagonal Prism,false,false,2026-03-11T14:38:12.720Z,2026-03-11T14:43:50.242Z
p00582,1229.8,187.9,0.05999826023231628,3,Pentagonal Prism,false,false,2026-03-11T14:42:13.882Z,2026-03-20T12:21:27.681Z
p00583,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T14:46:50.721Z,2026-03-11T14:46:50.721Z
p00584,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T14:56:44.009Z,2026-03-11T14:56:44.009Z
p00585,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T15:24:56.372Z,2026-03-11T15:24:56.372Z
p00586,1241.8,187.3,0.05999816211767618,3,Pentagonal Prism,false,false,2026-03-11T15:25:18.486Z,2026-03-18T00:15:41.413Z
p00587,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T15:27:59.388Z,2026-03-11T15:27:59.388Z
p00588,1653.9,168.2,0.05999769128384048,4,Heptagonal Prism,false,false,2026-03-11T15:42:48.865Z,2026-03-11T15:42:48.865Z
p00589,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T15:43:56.476Z,2026-03-11T15:43:56.476Z
p00590,1265.8,168.2,0.05999771246301141,4,Pentagonal Prism,true,true,2026-03-11T15:45:09.524Z,2026-03-11T15:50:33.967Z
p00591,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T15:46:50.244Z,2026-03-11T15:46:50.244Z
p00592,1722.1,153.1,0.05999742320096398,5,Heptagonal Prism,true,true,2026-03-11T15:53:09.392Z,2026-03-11T16:27:38.300Z
p00593,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T16:03:40.781Z,2026-03-11T16:03:40.781Z
p00594,1404.9,67.2,0.05999143907902704,47,Octahedron,true,true,2026-03-11T16:13:51.071Z,2026-03-13T03:00:29.734Z
p00595,1590.5,186,0.05999824448692069,3,Pentagonal Prism,false,false,2026-03-11T16:24:21.683Z,2026-03-11T16:24:21.683Z
p00596,1022.7,256.9,0.05999931754334269,1,Pentagonal Prism,false,false,2026-03-11T16:56:15.776Z,2026-03-11T16:56:15.776Z
p00597,1484.5,213,0.05999859968870234,2,Pentagonal Prism,false,false,2026-03-11T16:57:28.209Z,2026-03-11T16:57:28.209Z
p00598,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T17:21:05.482Z,2026-03-11T17:21:05.482Z
p00599,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T17:21:05.635Z,2026-03-11T17:21:05.635Z
p00600,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T17:21:05.805Z,2026-03-11T17:21:05.805Z
p00601,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T17:24:22.418Z,2026-03-11T17:24:22.418Z
p00602,1486.5,215,0.05999864177421008,2,Pentagonal Prism,false,false,2026-03-11T18:08:05.872Z,2026-03-12T13:17:37.282Z
p00603,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T18:10:16.655Z,2026-03-16T03:03:29.462Z
p00604,1139.7,98,0.05999481548612292,15,Cube,true,true,2026-03-11T18:18:38.296Z,2026-03-11T18:35:29.623Z
p00605,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T18:57:34.409Z,2026-03-11T18:57:34.409Z
p00606,1261,213.3,0.05999880293750379,2,Pentagonal Prism,false,false,2026-03-11T19:04:28.555Z,2026-03-11T19:09:35.466Z
p00607,1437.6,142.3,0.05999683443448683,6,Pentagonal Prism,false,false,2026-03-11T20:01:39.842Z,2026-03-11T20:06:48.269Z
p00608,1404.7,185.3,0.05999816576694223,3,Pentagonal Prism,false,false,2026-03-11T20:16:12.017Z,2026-03-11T20:23:00.570Z
p00609,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T20:41:09.999Z,2026-03-11T20:41:09.999Z
p00610,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T22:26:24.861Z,2026-03-11T22:26:24.861Z
p00611,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T22:55:02.806Z,2026-03-11T22:55:02.806Z
p00612,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-11T23:18:04.244Z,2026-03-11T23:18:04.244Z
p00613,1054.2,143.7,0.0599971478009205,6,Cube,false,false,2026-03-11T23:55:30.705Z,2026-03-11T23:55:30.705Z
p00614,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T00:20:55.159Z,2026-03-12T00:20:55.159Z
p00615,1593.4,186.9,0.05999832013909439,3,Pentagonal Prism,false,false,2026-03-12T00:59:35.709Z,2026-03-12T00:59:35.709Z
p00616,1367.6,255.9,0.05999921366390221,1,Pentagonal Prism,false,false,2026-03-12T01:22:43.424Z,2026-03-12T01:22:43.424Z
p00617,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T01:33:15.042Z,2026-03-12T01:33:15.042Z
p00618,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T01:34:53.406Z,2026-03-12T01:34:53.406Z
p00619,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T01:34:57.548Z,2026-03-12T01:34:57.548Z
p00620,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T01:39:57.935Z,2026-03-12T01:39:57.935Z
p00621,1017.2,154.4,0.05999737472909795,5,Cube,false,false,2026-03-12T01:40:33.470Z,2026-03-12T01:40:33.470Z
p00622,1801.1,90.7,0.05999441228182757,18,Square Antiprism,true,true,2026-03-12T01:43:03.598Z,2026-03-12T19:04:21.159Z
p00623,2117.7,78.2,0.05999299289701279,27,Dodecahedron,true,true,2026-03-12T01:43:51.787Z,2026-04-21T01:52:27.100Z
p00624,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T01:45:54.434Z,2026-03-12T01:45:54.434Z
p00625,1200,350,0.06,0,Pentagonal Prism,false,false,2026-03-12T01:46:50.458Z,2026-03-12T01:46:50.458Z
p00626,1262.4,133.7,0.05999664937404861,7,Pentagonal Prism,false,false,2026-03-12T01:47:42.663Z,2026-03-24T11:58:04.921Z
p00627,794.1,152.6,0.05999755546634426,5,Square Pyramid,false,false,2026-03-12T01:57:16.627Z,2026-03-12T01:57:16.627Z
p00628,1381.7,256.4,0.05999935330399914,1,Pentagonal Prism,false,false,2026-03-12T01:57:58.435Z,2026-03-12T01:57:58.435Z
